Gene Name,AF1,AF2,AF3,AF4,AF5,AF6,AF7,AF8,AF9,AF10
G5658,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5659,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5660,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5661,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5662,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5663,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5664,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5665,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5666,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5668,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5669,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5670,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5671,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5672,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5673,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5674,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5675,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5676,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5677,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5678,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5679,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5680,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5681,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5682,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5683,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5684,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5685,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5686,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5687,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5688,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5689,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5690,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5691,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5692,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5693,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5694,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5695,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5696,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5697,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5698,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5699,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5700,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5701,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5702,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5703,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5704,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5705,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5706,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5707,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5708,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5709,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5710,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5711,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5712,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5713,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5714,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5715,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5716,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5717,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5718,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5719,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5720,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5721,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5722,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5723,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5724,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5725,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5726,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5727,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5728,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5729,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5730,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5731,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5732,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5733,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5734,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5735,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5736,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5737,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5738,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5739,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5740,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5741,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5742,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5743,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5744,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5745,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5746,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5747,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5748,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5749,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5750,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5751,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5752,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5753,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5754,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5755,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5756,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5757,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5758,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5759,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5760,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5761,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5762,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5763,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5764,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5765,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5766,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5767,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5768,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5769,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5770,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5771,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5772,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5773,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5774,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5775,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5776,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5777,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5778,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5779,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5780,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5781,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5782,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5783,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5784,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5785,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5786,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5787,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5788,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5789,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5790,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5791,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5792,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5793,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5794,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5795,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5796,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5797,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5798,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5799,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5800,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5801,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5802,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5803,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5804,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5805,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5806,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5807,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5808,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5809,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5810,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5811,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5812,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5813,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5814,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5815,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5816,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5817,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5818,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5819,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5820,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5821,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5822,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5823,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5824,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5825,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5826,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5827,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5828,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5829,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5830,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5831,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5832,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5833,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5834,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5835,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5836,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5837,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5838,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5839,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5840,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5841,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5842,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5843,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5844,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5845,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5846,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5847,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5848,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5849,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5850,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5851,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5852,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5853,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5854,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5855,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5856,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5857,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5858,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5859,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5860,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5861,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5862,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5863,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5864,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5865,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5866,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5867,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5868,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5869,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5870,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5871,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5872,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5873,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5874,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5875,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5876,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5877,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5878,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5879,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5880,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5881,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5882,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5883,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5884,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5885,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5886,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5887,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5888,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5889,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5890,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5891,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5892,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5893,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5894,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5895,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5896,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5897,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5898,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5899,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5900,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5901,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5902,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5903,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5904,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5905,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5906,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5907,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5908,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5909,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5910,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5911,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5912,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5913,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5914,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5915,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5916,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5917,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5918,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5919,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5920,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5921,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5922,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5923,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5924,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5925,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5926,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5927,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5928,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5929,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5930,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5931,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5932,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5933,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5934,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5935,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5936,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5937,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5938,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5939,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5940,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5941,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5942,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5943,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5944,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5945,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5946,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5947,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5948,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5949,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5950,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5951,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5952,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5953,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5954,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5955,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5956,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5957,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5958,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5959,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5960,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5961,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5962,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5963,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5964,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5965,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5966,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5967,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5968,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5969,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5970,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5971,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5972,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5973,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G5974,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
